source_type,source_name,text,published_at,engagement,claim,verdict,clean_text,sentiment_score,sentiment,media_bias,truth_bucket,published_date
fact_check,PolitiFact,"Byron Donalds - Was the US Navy created to take on pirates, as Byron Donalds said? It was a big reason.","Tue, 14 Apr 2026 21:09:29 +0000",0,"Byron Donalds - Was the US Navy created to take on pirates, as Byron Donalds said? It was a big reason.",Mostly True,"Byron Donalds - Was the US Navy created to take on pirates, as Byron Donalds said? It was a big reason.",0.0,neutral,unknown,true_or_partly_true,
fact_check,PolitiFact,Brandon Gill - Would Florida US Rep. Maria Salazar’s ‘Dignity Act’ grant mass amnesty to immigrants?,"Mon, 13 Apr 2026 21:32:02 +0000",0,Brandon Gill - Would Florida US Rep. Maria Salazar’s ‘Dignity Act’ grant mass amnesty to immigrants?,Half True,Brandon Gill - Would Florida US Rep. Maria Salazar s Dignity Act grant mass amnesty to immigrants?,0.0,neutral,unknown,true_or_partly_true,
fact_check,PolitiFact,"Donald Trump - No, Pope Leo XIV does not support nuclear weapons in Iran, or anywhere, despite Trump’s statement","Mon, 13 Apr 2026 20:13:29 +0000",0,"Donald Trump - No, Pope Leo XIV does not support nuclear weapons in Iran, or anywhere, despite Trump’s statement",Pants on Fire,"Donald Trump - No, Pope Leo XIV does not support nuclear weapons in Iran, or anywhere, despite Trump s statement",0.0,neutral,unknown,false_or_mostly_false,
fact_check,FactCheck.org,"During an April 17 congressional hearing, Health and Human Services Secretary Robert F. Kennedy Jr. called for retraction of a new Danish study that didn't find a link between Tylenol and autism, repeatedly calling it “garbage” and baselessly suggesting that it was industry-generated and “fraudulent.” 
 The post  RFK Jr.&#8217;s Unsupported Claims About Tylenol-Autism Study He Called &#8216;Garbage&#8217;  appeared first on  FactCheck.org .","Thu, 30 Apr 2026 21:09:20 +0000",0,RFK Jr.’s Unsupported Claims About Tylenol-Autism Study He Called ‘Garbage’,True,"During an April 17 congressional hearing, Health and Human Services Secretary Robert F. Kennedy Jr. called for retraction of a new Danish study that didn't find a link between Tylenol and autism, repeatedly calling it garbage and baselessly suggesting that it was industry-generated and fraudulent. The post RFK Jr. 8217 s Unsupported Claims About Tylenol-Autism Study He Called 8216 Garbage 8217 appeared first on FactCheck.org .",0.12878787878787878,positive,unknown,true_or_partly_true,
fact_check,FactCheck.org,"A federal indictment against former FBI Director James Comey hinges on the meaning of ""86."" The Department of Justice said it indicates a threat of physical harm, while the more common dictionary definition is to throw out or get rid of something.  
 The post  Definition of ‘86’ at the Heart of Comey Indictment  appeared first on  FactCheck.org .","Thu, 30 Apr 2026 20:14:36 +0000",0,Definition of ‘86’ at the Heart of Comey Indictment,False,"A federal indictment against former FBI Director James Comey hinges on the meaning of 86. The Department of Justice said it indicates a threat of physical harm, while the more common dictionary definition is to throw out or get rid of something. The post Definition of 86 at the Heart of Comey Indictment appeared first on FactCheck.org .",0.09,positive,unknown,false_or_mostly_false,
fact_check,FactCheck.org,"Two days after an armed man tried to enter the White House Correspondents’ Association dinner, White House Press Secretary Karoline Leavitt cited rhetoric from Democrats that she said is “inspiring violence” against President Donald Trump and other Republicans. But several of the statements she quoted were stripped of their original context, a point that House Democratic Leader Hakeem Jeffries made in a rebuttal. 
 The post  Providing Context for Leavitt&#8217;s Examples of &#8216;Violent Rhetoric&#8217;  appeared first on  FactCheck.org .","Wed, 29 Apr 2026 20:48:11 +0000",0,Providing Context for Leavitt’s Examples of ‘Violent Rhetoric’,False,"Two days after an armed man tried to enter the White House Correspondents Association dinner, White House Press Secretary Karoline Leavitt cited rhetoric from Democrats that she said is inspiring violence against President Donald Trump and other Republicans. But several of the statements she quoted were stripped of their original context, a point that House Democratic Leader Hakeem Jeffries made in a rebuttal. The post Providing Context for Leavitt 8217 s Examples of 8216 Violent Rhetoric 8217 appeared first on FactCheck.org .",0.024999999999999994,neutral,unknown,false_or_mostly_false,
fact_check,FactCheck.org,"FactCheck.org has won a National Headliner Award for online beat reporting of government and political coverage. Our series on “How Project 2025 Has Unfolded Under Trump” won first place in that category. 
 The post  Project 2025 Series Wins National Headliner Award  appeared first on  FactCheck.org .","Tue, 28 Apr 2026 18:25:21 +0000",0,Project 2025 Series Wins National Headliner Award,,FactCheck.org has won a National Headliner Award for online beat reporting of government and political coverage. Our series on How Project 2025 Has Unfolded Under Trump won first place in that category. The post Project 2025 Series Wins National Headliner Award appeared first on FactCheck.org .,0.2,positive,unknown,unknown,
fact_check,FactCheck.org,"It’s a common, misleading refrain in anti-vaccine circles: Childhood vaccines may be unsafe because few if any have been tested in placebo-controlled trials before being approved. But that claim misunderstands the vaccine safety testing process and takes advantage of a narrow definition of a placebo, scientists told us. 
 The post  The Persistent Misleading Claim That Vaccines Aren’t Properly Tested for Safety  appeared first on  FactCheck.org .","Mon, 27 Apr 2026 21:18:01 +0000",0,The Persistent Misleading Claim That Vaccines Aren’t Properly Tested for Safety,False,"It s a common, misleading refrain in anti-vaccine circles Childhood vaccines may be unsafe because few if any have been tested in placebo-controlled trials before being approved. But that claim misunderstands the vaccine safety testing process and takes advantage of a narrow definition of a placebo, scientists told us. The post The Persistent Misleading Claim That Vaccines Aren t Properly Tested for Safety appeared first on FactCheck.org .",-0.09,negative,unknown,false_or_mostly_false,
fact_check,FactCheck.org,"Our first quarterly update of various economic and social indicators under Trump's second term as president.  
 The post  Trump&#8217;s Numbers, April 2026 Update  appeared first on  FactCheck.org .","Thu, 23 Apr 2026 21:06:16 +0000",0,"Trump’s Numbers, April 2026 Update",True,"Our first quarterly update of various economic and social indicators under Trump's second term as president. The post Trump 8217 s Numbers, April 2026 Update appeared first on FactCheck.org .",0.12222222222222223,positive,unknown,true_or_partly_true,
fact_check,FactCheck.org,"We're honored to have won the 2026 Webby People’s Voice Award in the category for Websites and Mobile Sites: News &#038; Politics. Thank you to our loyal readers and social media followers who voted for us. 
 The post  We Won a Webby People&#8217;s Voice Award  appeared first on  FactCheck.org .","Tue, 21 Apr 2026 18:14:36 +0000",0,We Won a Webby People’s Voice Award,,We're honored to have won the 2026 Webby People s Voice Award in the category for Websites and Mobile Sites News 038 Politics. Thank you to our loyal readers and social media followers who voted for us. The post We Won a Webby People 8217 s Voice Award appeared first on FactCheck.org .,0.20555555555555557,positive,unknown,unknown,
fact_check,FactCheck.org,"Q: How real is birth tourism? 
 A:&#160;The government doesn&#8217;t provide estimates of the extent of so-called birth tourism &#8212; pregnant women coming to the U.S. on tourism visas in order to obtain birthright U.S. citizenship for their newborn child. One outside group has estimated it may be more than 20,000 births per year. Some argue it&#8217;s not common enough to justify upending longstanding birthright citizenship policies. 
    
 FULL ANSWER 
 As the reader who asked us about this noted, 
 The post  What Do We Know About &#8216;Birth Tourism&#8217;?  appeared first on  FactCheck.org .","Thu, 16 Apr 2026 22:32:30 +0000",0,What Do We Know About ‘Birth Tourism’?,False,"Q How real is birth tourism? A 160 The government doesn 8217 t provide estimates of the extent of so-called birth tourism 8212 pregnant women coming to the U.S. on tourism visas in order to obtain birthright U.S. citizenship for their newborn child. One outside group has estimated it may be more than 20,000 births per year. Some argue it 8217 s not common enough to justify upending longstanding birthright citizenship policies. FULL ANSWER As the reader who asked us about this noted, The post What Do We Know About 8216 Birth Tourism 8217 ? appeared first on FactCheck.org .",0.22291666666666665,positive,unknown,false_or_mostly_false,
fact_check,FactCheck.org,"Elon Musk this week amplified an unfounded claim, based on a distortion of vaccine safety monitoring data, that COVID-19 vaccines killed tens of thousands of people in Germany. The vaccines saved millions of lives worldwide during a deadly pandemic, and serious side effects or deaths from vaccination are rare. 
 The post  Elon Musk Amplifies Baseless Claim About COVID-19 Vaccine  appeared first on  FactCheck.org .","Thu, 16 Apr 2026 21:36:50 +0000",0,Elon Musk Amplifies Baseless Claim About COVID-19 Vaccine,True,"Elon Musk this week amplified an unfounded claim, based on a distortion of vaccine safety monitoring data, that COVID-19 vaccines killed tens of thousands of people in Germany. The vaccines saved millions of lives worldwide during a deadly pandemic, and serious side effects or deaths from vaccination are rare. The post Elon Musk Amplifies Baseless Claim About COVID-19 Vaccine appeared first on FactCheck.org .",-0.03666666666666668,neutral,unknown,true_or_partly_true,
fact_check,FactCheck.org,"An online ad attacks Rep. Seth Moulton, a Democratic candidate for U.S. Senate in Massachusetts, for not being sufficiently progressive because of past policy positions. But it also misleadingly claims that Moulton, a critic of U.S. Immigration and Customs Enforcement, ""thanked ICE as they were terrorizing our communities and then killed citizens."" 
 The post  An Attack Over ICE in the Massachusetts Democratic Senate Race  appeared first on  FactCheck.org .","Thu, 16 Apr 2026 18:44:11 +0000",0,An Attack Over ICE in the Massachusetts Democratic Senate Race,,"An online ad attacks Rep. Seth Moulton, a Democratic candidate for U.S. Senate in Massachusetts, for not being sufficiently progressive because of past policy positions. But it also misleadingly claims that Moulton, a critic of U.S. Immigration and Customs Enforcement, thanked ICE as they were terrorizing our communities and then killed citizens. The post An Attack Over ICE in the Massachusetts Democratic Senate Race appeared first on FactCheck.org .",-0.06666666666666667,negative,unknown,unknown,
